BMG_ID,Occupancy,Household Ownership,Landlord Type,Green Energy,Eco Type,Gas Supply,Smart Meter,Meter Reading Frequency,Primary Heating,EV,Property Type,Number of bedrooms,Main Heating System,Water Heating System,Appliances,Number of Appliances
956629098,1.0,Rent,Housing association,No,Unsure,No,No,Do not read,Electric Heater,,,,Storage heater dials,Electric immersion heater,"Coffee-maker, Standalone washing machine, Electric hob, Electric oven, Fridge-freezer, Toaster, Kettle, Microwave, Cooling fans, Vacuum cleaner, Bath, Hair drier",12
956629166,1.0,Own,Unknown,No,No,Mains,Smart electricity meter,Regularly,Gas boiler,No,Detached,4.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Coffee-maker, Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric oven, Gas hob, Fridge-freezer, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, Cooling fans, Vacuum cleaner, Bath",15
956629214,2.0,Mortgage,Unknown,Unknown,No,Mains,No,Asked to by provider,Gas boiler,No,Terraced,4.0,"Programmer/timer, Thermostatic radiator valves",Gas or oil direct heating,"Standalone washing machine, Dishwasher, Electric oven, Gas hob, Fridge, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, TV with a screen more than 21 inches, Games console, Vacuum cleaner, Bath, Shower, Hair drier",16
956629352,1.0,Mortgage,Unknown,No,No,Mains,No,Electricity bills,Gas boiler,No,Terraced,3.0,"Programmer/timer, Single house thermostat",Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Dishwasher, Gas hob, Gas oven, Fridge, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Games console, Vacuum cleaner, Bath",16
956629387,2.0,Mortgage,Unknown,No,No,Mains,No,When billed,Gas boiler,No,Terraced,3.0,"Programmer/timer, Single house thermostat","Electric immersion heater, Gas or oil direct heating","Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric hob, Electric oven, Fridge-freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, Plug in electric heater, Bath, Shower",13
956629422,2.0,Mortgage,Unknown,No,No,Mains,No,Regularly,Gas boiler,No,Detached,4.0,"Programmer/timer, Room thermostats, Thermostatic radiator valves","Gas, oil or solid fuel","Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric oven, Gas hob, Toaster, Microwave, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Games console, PC/laptop, Dehumidifier, Plug in electric heater, Bath",14
956629483,2.0,Mortgage,Unknown,Unknown,Unknown,Mains,No,Asked to by provider,Unknown,No,Terraced,3.0,Unknown,Electric immersion heater,"Coffee-maker, Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric oven, Gas hob, Fridge-freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, Games console, Vacuum cleaner, Bath, Shower, Hair drier",16
956629497,1.0,Mortgage,Unknown,No,No,Mains,No,Regularly,Gas boiler,No,Terraced,4.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves","Gas, oil or solid fuel","Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric hob, Fridge-freezer, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, DVD player/Personal Video Recorder (PVR), Games console, Vacuum cleaner, Bath, Hair drier",14
956629513,1.0,Own,Unknown,Unknown,No,Mains,No,Regularly,Gas boiler,No,Detached,4.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves","Gas, oil or solid fuel","Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric oven, Gas hob, Fridge-freezer, Fridge, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, Plug in electric heater, Vacuum cleaner, Bath, Shower, Electric blanket",16
956629644,2.0,Own,Unknown,Unknown,No,Mains,No,Asked to by provider,Gas boiler,No,Terraced,4.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric hob, Electric oven, Fridge, Standalone freezer, Toaster, Kettle, Microwave, Plug in electric heater, Bath, Shower",13
956629840,2.0,Rent,Housing association,Unknown,No,Mains,No,Regularly,Gas boiler,No,Terraced,3.0,Programmer/timer,"Electric immersion heater, Gas or oil direct heating","Standalone washing machine, Electric hob, Electric oven, Fridge-freezer, Fridge, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, DVD player/Personal Video Recorder (PVR), PC/laptop, Handheld devices, Cooling fans, Plug in electric heater, Vacuum cleaner, Bath, Hair drier",17
956629860,2.0,Mortgage,Unknown,Unknown,No,Mains,No,When billed,Open fire,No,Terraced,3.0,Unknown,Electric immersion heater,"Standalone tumble dryer, Standalone washing machine, Dishwasher, Gas hob, Gas oven, Fridge, Standalone freezer, Kettle, Microwave, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), PC/laptop, Handheld devices, Dehumidifier, Vacuum cleaner, Bath, Shower",17
956629944,1.0,Mortgage,Unknown,Unknown,No,Mains,Smart gas meter,Asked to by provider,Gas boiler,No,Detached,5.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Other,"Coffee-maker, Standalone tumble dryer, Standalone washing machine, Dishwasher, Gas hob, Gas oven, Fridge-freezer, Toaster, Kettle, Microwave, Plug in electric heater, Vacuum cleaner, Bath, Power shower, Hair drier",15
956629974,2.0,Mortgage,Unknown,No,No,Mains,No,When billed,Gas boiler,No,Detached,4.0,Programmer/timer,Gas or oil direct heating,"Coffee-maker, Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric oven, Gas hob, Fridge-freezer, Fridge, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Games console, Vacuum cleaner, Shower, Hair drier",19
956630095,1.0,Own,Unknown,No,No,Mains,No,Asked to by provider,Gas boiler,No,Detached,5.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves","Gas, oil or solid fuel","Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric oven, Gas hob, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, Plug in electric heater, Vacuum cleaner, Bath, Power shower, Shower, Hair drier",15
956630265,2.0,Own,Unknown,Unknown,No,Mains,No,Regularly,Gas boiler,No,Terraced,3.0,"Programmer/timer, Thermostatic radiator valves","Gas, oil or solid fuel","Standalone washing machine, Gas hob, Gas oven, Fridge, Standalone freezer, Toaster, Microwave, TV with a screen less than 21 inches, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Games console, Handheld devices, Vacuum cleaner, Shower",14
956630359,1.0,Mortgage,Unknown,No,No,Mains,No,Regularly,Gas boiler,No,Terraced,5.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves","Gas, oil or solid fuel","Coffee-maker, Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric oven, Gas hob, Fridge-freezer, Standalone freezer, Toaster, Microwave, Vacuum cleaner, Bath",12
956630462,2.0,Mortgage,Unknown,No,No,Mains,No,Asked to by provider,Gas boiler,No,Detached,3.0,"Programmer/timer, Thermostatic radiator valves","Gas, oil or solid fuel","Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric oven, Gas hob, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, Plug in electric heater, Power shower",11
956630512,2.0,Rent,Private landlord,Unknown,No,Mains,No,Asked to by provider,Gas boiler,No,Terraced,3.0,"Programmer/timer, Single house thermostat","Electric immersion heater, Gas or oil direct heating","Coffee-maker, Standalone tumble dryer, Standalone washing machine, Electric oven, Gas hob, Fridge, Standalone freezer, Toaster, Kettle, Microwave, Handheld devices, Vacuum cleaner, Bath",13
956630642,1.0,Mortgage,Unknown,Unknown,No,Mains,Unknown,When billed,Gas boiler,No,Detached,3.0,Programmer/timer,Electric immersion heater,"Coffee-maker, Combined washing machine and tumble dryer, Standalone tumble dryer, Dishwasher, Electric oven, Gas hob, Fridge, Kettle, Microwave, TV with a screen less than 21 inches, DVD player/Personal Video Recorder (PVR), PC/laptop, Plug in electric heater, Bath, Power shower",15
956630710,1.0,Own,Unknown,Unknown,Unknown,Mains,Both,Electricity bills,Gas boiler,No,Semi detached,3.0,"Programmer/timer, Single house thermostat",Gas or oil direct heating,"Standalone washing machine, Electric oven, Gas hob, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Dehumidifier, Vacuum cleaner, Bath, Power shower, Hair drier",14
956630747,1.0,Mortgage,Unknown,No,No,Mains,No,Regularly,Gas boiler,No,Terraced,4.0,"Programmer/timer, Single house thermostat",Gas or oil direct heating,"Combined washing machine and tumble dryer, Dishwasher, Electric oven, Gas hob, Fridge-freezer, Toaster, Kettle, Microwave, DVD player/Personal Video Recorder (PVR), Handheld devices, Vacuum cleaner, Bath, Power shower, Electric blanket",14
956630761,2.0,Rent,Council,Unknown,Unknown,Mains,Both,Asked to by provider,Gas boiler,No,Terraced,3.0,Thermostatic radiator valves,Unknown,"Standalone washing machine, Gas hob, Gas oven, Fridge, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Games console, Mobile phones, PC/laptop, Vacuum cleaner, Bath, Shower, Hair drier",18
956630798,1.0,Mortgage,Unknown,Unknown,No,Mains,No,Asked to by provider,Gas boiler,No,Semi detached,3.0,"Programmer/timer, Thermostatic radiator valves",Gas or oil direct heating,"Standalone washing machine, Gas hob, Gas oven, Fridge-freezer, Standalone freezer, Toaster, Kettle, Microwave, PC/laptop, Handheld devices, Plug in electric heater, Bath, Power shower, Shower",14
956630960,2.0,Mortgage,Unknown,No,No,Mains,No,Do not read,Gas boiler,No,Detached,4.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Standalone washing machine, Dishwasher, Electric oven, Gas hob, Fridge, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, Games console, Plug in electric heater, Vacuum cleaner, Bath, Shower",15
956630979,1.0,Mortgage,Unknown,Yes,No,Mains,No,When billed,Gas boiler,No,Terraced,4.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves","Gas or oil direct heating, Other","Standalone washing machine, Electric hob, Electric oven, Fridge-freezer, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Games console, PC/laptop, Handheld devices, Vacuum cleaner, Bath, Shower, Hair drier",17
956630991,2.0,Mortgage,Unknown,Unknown,Unknown,Mains,Both,When billed,Other,No,Terraced,3.0,Unknown,Electric immersion heater,"Coffee-maker, Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric oven, Gas hob, Fridge-freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Games console, Vacuum cleaner, Bath, Power shower, Shower",17
956631151,1.0,Rent,Private landlord,No,No,Mains,Smart electricity meter,Regularly,Gas boiler,No,Terraced,3.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Combined washing machine and tumble dryer, Dishwasher, Gas hob, Gas oven, Fridge-freezer, Toaster, Microwave, Games console, PC/laptop, Vacuum cleaner, Bath, Shower",12
956631159,1.0,Mortgage,Unknown,No,No,Mains,No,Regularly,Gas boiler,No,Detached,4.0,Programmer/timer,Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Dishwasher, Gas hob, Gas oven, Fridge-freezer, Toaster, Kettle, Microwave, DVD player/Personal Video Recorder (PVR), Games console, Vacuum cleaner, Bath, Shower, Hair drier",15
956631176,2.0,Mortgage,Unknown,No,No,Mains,No,Do not read,Gas boiler,No,Terraced,2.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Combined washing machine and tumble dryer, Standalone tumble dryer, Electric oven, Gas hob, Fridge-freezer, Toaster, Kettle, Microwave, DVD player/Personal Video Recorder (PVR), Vacuum cleaner, Bath, Shower",12
956631266,1.0,Rent,Housing association,No,No,Mains,No,Asked to by provider,Gas boiler,No,Terraced,3.0,Single house thermostat,Electric immersion heater,"Standalone tumble dryer, Standalone washing machine, Gas hob, Gas oven, Fridge-freezer, Toaster, Kettle, Microwave, PC/laptop, Handheld devices, Vacuum cleaner, Power shower, Hair drier",13
956631394,1.0,Mortgage,Unknown,No,No,Mains,No,Asked to by provider,Gas boiler,No,Detached,4.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Combined washing machine and tumble dryer, Dishwasher, Gas hob, Fridge-freezer, Toaster, Kettle, Microwave, Handheld devices, Vacuum cleaner, Bath, Hair drier",11
956631519,1.0,Mortgage,Unknown,No,No,Mains,Unknown,Regularly,Gas boiler,No,Detached,6.0,"Programmer/timer, Room thermostats, Thermostatic radiator valves","Electric immersion heater, Gas or oil direct heating","Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric oven, Gas hob, Fridge, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, DVD player/Personal Video Recorder (PVR), Games console, Vacuum cleaner, Bath, Hair drier",16
956631552,1.0,Mortgage,Unknown,No,Unknown,Mains,Both,Electricity bills,Gas boiler,No,Detached,4.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves","Electric immersion heater, Gas or oil direct heating","Combined washing machine and tumble dryer, Standalone tumble dryer, Gas hob, Gas oven, Fridge-freezer, Standalone freezer, Toaster, Kettle, Microwave, Games console, Vacuum cleaner, Hair drier",12
956631554,1.0,Mortgage,Unknown,No,No,Mains,No,Asked to by provider,Gas boiler,No,Detached,9.0,Programmer/timer,Gas or oil direct heating,"Coffee-maker, Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric oven, Gas hob, Fridge, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Mobile phones, PC/laptop, Handheld devices, Vacuum cleaner, Bath, Hair drier",19
956631574,1.0,Own,Unknown,No,No,Mains,Smart electricity meter,Regularly,Gas boiler,No,Detached,4.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves","Gas, oil or solid fuel","Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric oven, Gas hob, Gas oven, Fridge-freezer, Fridge, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, Games console, Power shower",14
956631679,1.0,Mortgage,Unknown,Unknown,No,Mains,No,Electricity bills,Gas boiler,No,Detached,4.0,"Programmer/timer, Single house thermostat",Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric oven, Gas hob, Fridge-freezer, Toaster, Kettle, Microwave, Handheld devices, Bath",11
956631712,1.0,Rent,Housing association,No,No,Mains,Unknown,Do not read,Gas boiler,Yes,Flat,1.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Standalone washing machine, Gas hob, Gas oven, Fridge-freezer, Fridge, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, TV with a screen more than 21 inches, Mobile phones, Humidifier, Vacuum cleaner, Power shower",14
956631849,2.0,Mortgage,Unknown,No,No,Mains,No,Regularly,Gas boiler,No,Detached,4.0,"Programmer/timer, Single house thermostat",Gas or oil direct heating,"Standalone washing machine, Electric hob, Electric oven, Fridge, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, Games console, Vacuum cleaner, Bath, Shower, Hair drier",14
956632034,1.0,Mortgage,Unknown,No,No,Mains,Unknown,Electricity bills,Gas boiler,No,Terraced,2.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Standalone washing machine, Dishwasher, Electric oven, Gas hob, Fridge-freezer, Fridge, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Mobile phones, Vacuum cleaner, Bath, Power shower",15
956632216,1.0,Mortgage,Unknown,Unknown,No,Mains,Unknown,Asked to by provider,Gas boiler,No,Detached,8.0,Single house thermostat,Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric hob, Electric oven, Fridge-freezer, Toaster, Kettle, Microwave, Handheld devices, Vacuum cleaner, Bath, Shower, Hair drier",14
956632306,1.0,Own,Unknown,Unknown,Unknown,Mains,Smart gas meter,Asked to by provider,Gas boiler,No,Detached,4.0,Single house thermostat,Gas or oil direct heating,"Standalone washing machine, Dishwasher, Electric oven, Gas hob, Fridge-freezer, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, Vacuum cleaner, Bath, Power shower, Shower",14
